"TIME","Country.Name","LOCATION","MEATCONSUMP.Beef.Kg.","MEATCONSUMP.Pig.Kg.","MEATCONSUMP.Sheep.Kg.","MEATCONSUMP.Poultry.Kg.","CROP.TYPE.Soybean.Thnd.Ha.","CROP.TYPE.Wheat.Thnd.Ha.","CROP.TYPE.Maize.Thnd.Ha.","CROP.TYPE.Rice.Thnd.Ha.","TSE....GDP.","AGRPNPC..ratio.","Region","Income.Group","CO2 emissions (metric tons per capita)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","GDP per capita (current US$)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Methane emissions (kt of CO2 equivalent)","Population, total"
2012,"Paraguay","PRY",7.965,20.714,0.518,5.782,3158,550,1030,81.6,NA,NA,"Latin America & Caribbean","Upper middle income",0.806663853205866,22.2700004577637,28.7600002288818,5185.14154871279,75.08,71.176,27920,6421510
2012,"Peru","PER",4.449,3.307,1.213,36.03,2.2,151.9,374,393.89,NA,NA,"Latin America & Caribbean","Upper middle income",1.63928370385257,26.1499996185303,28.5300006866455,6528.9717753128,77.527,72.474,29920,29506790
2012,"Philippines","PHL",2.93,14.012,0.499,10.538,1.3,0,2593.924,4698,3.0221140556,1.302489429,"East Asia & Pacific","Lower middle income",0.905849289823312,20.9400005340576,39.3600006103516,2694.30510934442,74.471,66.185,64950,97212639
2012,"Russian Federation","RUS",13.91,18.221,1.218,25.821,1486.452,24694.029,2050.336,201.37,0.6719536414,1.0538601425,"Europe & Central Asia","Upper middle income",11.639943908216,5.40999984741211,9.17000007629395,15420.8745413273,75.86,64.56,824270,143201721
2012,"Saudi Arabia","SAU",4.48,0.247,5.513,37.501,0,144.169,15.5,0,NA,NA,"Middle East & North Africa","High income",16.7639024457839,0.209999993443489,4.98000001907349,25243.6019982366,75.871,72.984,38500,29154906
2012,"South Africa","ZAF",11.635,3.654,2.855,30.377,470,511,3223,1,0.2659582455,1.0221142148,"Sub-Saharan Africa","Upper middle income",8.07663305380863,3.58999991416931,5.76000022888184,7501.66109639676,63.236,57.027,44220,52832659
2012,"Switzerland","CHE",15.21,24.277,1.292,14.693,0.5,85.387,16.162,0,0.9890821135,1.4024657768,"Europe & Central Asia","High income",5.31083383842735,2.95000004768372,4.01999998092651,86547.6708907265,84.9,80.6,5060,7996861
2012,"Thailand","THA",1.613,10.619,0.039,9.703,35,1,1184.24,11957,NA,NA,"East Asia & Pacific","Upper middle income",3.71587527554888,40.3699989318848,43.6699981689453,5860.58147053475,78.64,71.446,90180,67835969
2012,"Turkey","TUR",7.546,0,3.801,17.195,35,7530,623,119.7,2.4048446491,1.2589809336,"Europe & Central Asia","Upper middle income",4.40556452484269,37.0999984741211,17.7199993133545,11795.6334567571,78.541,72.181,46610,74651046
2012,"Ukraine","UKR",5.815,16.069,0.383,22.116,1412,5629.7,4150,25.8,0.3909726758,0.9227559326,"Europe & Central Asia","Lower middle income",6.0818090501021,19.1299991607666,20.5900001525879,3855.41772856732,76.02,66.11,79230,45593342
2012,"United Kingdom","GBR",11.281,16.045,3.864,24.64,0,1992,0,0,NA,NA,"Europe & Central Asia","High income",7.33247132682362,0.689999997615814,1.62000000476837,42449.1076656792,82.8,79.1,61440,63700215
2012,"United States","USA",26.083,20.885,0.381,44.522,30796.681,19748.726,35369.644,1084.561,0.5352454075,1.0158582028,"North America","High income",15.7711446187591,0.759999990463257,1.9099999666214,51602.9310457907,81.2,76.4,618150,313877662
2012,"Vietnam","VNM",6.545,27.708,0.079,12.231,130.3,0,1156.102,7761.2,1.9650702751,1.071153503,"East Asia & Pacific","Lower middle income",1.63994255535232,49.5099983215332,45.3899993896484,1735.15211600798,79.027,70.845,87390,89801926
2012,"World","WLD",6.433,12.439,1.649,13.299,110548.89,219260.72,185031.05,162444.6,NA,NA,"","",4.57876814606998,30.0647812564233,31.8360806016308,10606.3576239653,73.4821233592516,69.0219311972142,7869970,7085790438
2013,"","OECD",14.048,21.518,1.292,27.045,33664.292,76329.631,55184.276,4635.477,0.7106150204,1.0903870472,"","",NA,NA,NA,NA,NA,NA,NA,NA
2013,"","BRICS",4.264,16.229,1.6,10.42,50999.732,82459.478,72129.123,77436.53,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2013,"Argentina","ARG",44.056,7.879,1.152,35.685,19252.552,3451,4836,232.7,-2.984006601,0.6992674385,"Latin America & Caribbean","Upper middle income",4.35988634439761,0.230000004172325,0.889999985694885,13080.2547323367,79.124,72.306,113350,42202935
2013,"Australia","AUS",23.744,19.9,8.723,40.161,24.911,12613.076,52.259,74.893,0.1582703274,1.0000001493,"East Asia & Pacific","High income",16.3986459950997,1.66999995708466,3.41000008583069,68150.1070413215,84.3,80.1,127150,23128129
2013,"Brazil","BRA",27.765,11.531,0.546,39.311,30173.1,2758,15828.9,2399.6,0.4884551016,1.0079189042,"Latin America & Caribbean","Upper middle income",2.40185952057599,5.6399998664856,15.0799999237061,12300.324821091,78.193,70.838,411880,201035904
2013,"Canada","CAN",19.813,16.326,0.877,30.353,1865.1,10447.2,1486.7,0,0.3893183003,1.0632702122,"North America","High income",15.858128708318,1.08000004291534,2.40000009536743,52635.1749580433,83.9,79.7,95000,35082954
2013,"Chile","CHL",17.161,19.686,0.431,32.275,0,255,117.4,21,0.2932308979,1.0010428227,"Latin America & Caribbean","High income",4.7201404591785,4.69999980926514,12.7399997711182,15842.9364836273,82.106,76.443,13050,17571511
2013,"China","CHN",3.23,31.796,2.742,11.452,7049.92,24470,41299,30709.743,2.4645734732,1.1473342477,"East Asia & Pacific","Upper middle income",7.32048505208564,27.8799991607666,34.2099990844727,7050.64627124287,77.635,73.242,1178020,1357380000
2013,"Colombia","COL",12.112,5.018,0.136,24.744,23.373,7.4,542.13,531.704,1.8942867845,1.2221390789,"Latin America & Caribbean","Upper middle income",1.67306542320275,7.03999996185303,23.4799995422363,8218.34784431476,78.978,73.205,70260,46495492
2013,"Egypt, Arab Rep.","EGY",8.951,0.007,1.274,11.375,12,1419,1030,636.024,NA,NA,"Middle East & North Africa","Lower middle income",2.38030460207004,42.8699989318848,24.1299991607666,3262.65758647104,73.161,68.791,55670,88404652
2013,"Ethiopia","ETH",2.513,0.017,1.374,0.574,31,1606,2013,33.8,NA,NA,"Sub-Saharan Africa","Low income",0.107772862988097,63.5800018310547,77.2900009155273,499.531530164228,65.783,62.176,91110,95385793
2013,"India","IND",0.457,0.216,0.5,1.977,11720,29650,9430,44136,-3.826248263,0.7385079493,"South Asia","Lower middle income",1.5355600591395,59.3600006103516,43.0900001525879,1449.61045069632,69.106,66.84,653530,1280842119
2013,"Indonesia","IDN",1.682,0.931,0.377,6.53,550,0,3837.019,13835.3,3.2415751713,1.2546808963,"East Asia & Pacific","Lower middle income",1.8042510413422,33.9099998474121,35.6300010681152,3623.92724054274,72.383,68.081,255020,251805314
2013,"Iran, Islamic Rep.","IRN",4.496,0,4.072,22.289,80,6119,290,564.997,NA,NA,"Middle East & North Africa","Lower middle income",7.74666309231629,23.2299995422363,17.3799991607666,6018.32289953548,76.357,74.038,145340,76481963
2013,"Israel","ISR",23.298,1.602,1.631,57.249,0,64,4.88,0,0.2563409991,1.0550609875,"Middle East & North Africa","High income",8.31317079223277,0.680000007152557,1.74000000953674,36316.4783735865,83.9,80.3,10230,8059500
2013,"Japan","JPN",6.727,14.489,0.125,15.041,128.8,210.2,0,1599,1.0160264845,1.6788857271,"East Asia & Pacific","High income",9.89367962650555,3.39000010490417,4.01000022888184,40454.4474578903,86.61,80.21,23130,127445000
2013,"Kazakhstan","KAZ",18.322,6.583,8.035,15.529,103,13100,108,89.4,1.2007746311,1.1000655065,"Europe & Central Asia","Upper middle income",15.0473559675293,23.2299995422363,25.0900001525879,13890.6309562926,75.23,65.91,41000,17035551
2013,"Korea, Rep.","KOR",9.337,25.31,0.115,14.38,80.031,7.373,15.905,832.625,1.7177152402,1.6380596424,"East Asia & Pacific","High income",11.8511425582949,6.92000007629395,6.65000009536743,27182.7343101936,84.6,78.1,26680,50428893
2013,"Malaysia","MYS",5.322,5.909,0.89,43.61,0.003,0,11,671.7,NA,NA,"East Asia & Pacific","Upper middle income",7.45938356824238,8.09000015258789,15.3999996185303,10970.1042996033,77.293,73.109,44800,29468923
2013,"Mexico","MEX",9.023,11.663,0.555,27.329,157.419,634.241,7095.63,33.137,0.6188306345,1.0280613596,"Latin America & Caribbean","Upper middle income",3.95414657649222,3.94000005722046,19.5300006866455,10725.1835873796,77.89,71.958,122230,118827158
2013,"New Zealand","NZL",15.883,15.894,6.144,32.316,0,49,19,0,0.2768866312,1.0046916632,"East Asia & Pacific","High income",7.1475203169672,4.26999998092651,8.36999988555908,42994.2316446999,83.2,79.7,33370,4442100
2013,"Nigeria","NGA",1.544,1.156,1.919,0.989,680,80,4315,2931.75,NA,NA,"Sub-Saharan Africa","Lower middle income",0.644598562418289,28.2000007629395,46.6800003051758,2961.54942175947,53.042,51.442,118320,171765819
2013,"Norway","NOR",13.773,19.859,4.642,18.444,0,54.778,0,0,0.8105847929,1.67981445,"Europe & Central Asia","High income",7.52221178618964,0.930000007152557,3.35999989509583,102913.450843674,83.8,79.8,5100,5079623
2013,"Pakistan","PAK",6.194,0,2.21,4.457,8,8660.077,1168.48,2789,NA,NA,"South Asia","Lower middle income",0.758649973014073,75.1699981689453,33.4900016784668,1208.91771020458,67.08,65.226,132760,191260799
2013,"Paraguay","PRY",9.305,21.247,0.517,5.915,3725,560,800,99.7,NA,NA,"Latin America & Caribbean","Upper middle income",0.81409796486261,15.9700002670288,27.4500007629395,5936.97595902248,75.284,71.384,28470,6510273
2013,"Peru","PER",4.568,3.423,1.191,36.935,2.2,153.8,487,395.03,NA,NA,"Latin America & Caribbean","Upper middle income",1.66319685916424,26.3600006103516,28.3099994659424,6756.75299620034,77.846,72.713,30110,29773986
2013,"Philippines","PHL",2.853,14.189,0.494,10.824,1.3,0,2563.718,4801,3.4192135814,1.3929826121,"East Asia & Pacific","Lower middle income",0.989162120819417,20.1200008392334,38.0900001525879,2871.42970135775,74.673,66.326,65610,98871558
2013,"Russian Federation","RUS",12.193,19.239,1.216,26.643,1536.712,25075.978,2441.223,190.187,0.9789095704,1.1362819149,"Europe & Central Asia","Upper middle income",11.3166609056235,5.40000009536743,8.51000022888184,15974.6446270517,76.3,65.13,825640,143506995
2013,"Saudi Arabia","SAU",4.265,0.121,5.437,41.568,0,102.6,15.6,0,NA,NA,"Middle East & North Africa","High income",16.6171647878491,0.230000004172325,5.07999992370605,24845.1246637862,76.02,73.147,39750,30052058
2013,"South Africa","ZAF",12.372,3.513,3.154,32.894,520,505.5,3130,1,0.2746891915,1.0202531644,"Sub-Saharan Africa","Upper middle income",8.13733274039167,3.49000000953674,6.13000011444092,6832.72554600295,64.394,57.951,44260,53687125
2013,"Switzerland","CHE",14.34,23.995,1.226,14.888,1.5,85.65,16.859,0,0.9561137258,1.3625258631,"Europe & Central Asia","High income",5.37497098034872,2.76999998092651,4.17999982833862,88109.4867524037,85,80.7,5000,8089346
2013,"Thailand","THA",1.551,10.774,0.043,12.653,30,1,1204.64,11684,NA,NA,"East Asia & Pacific","Upper middle income",3.85152032550116,39.25,43.8499984741211,6168.26135569944,79.078,71.779,88760,68144519
2013,"Turkey","TUR",7.867,0,4.079,16.583,40,7773,660,110.6,1.9279339174,1.2074849326,"Europe & Central Asia","Upper middle income",4.19055775418873,35.560001373291,17.3600006103516,12614.7816100386,78.88,72.644,45850,75925454
2013,"Ukraine","UKR",6.325,16.161,0.365,21.936,1337,6566,4827,24.2,0.3536129094,0.9443327535,"Europe & Central Asia","Lower middle income",5.90464010625011,19.25,20.7099990844727,4029.71125162545,76.22,66.34,75270,45489648
2013,"United Kingdom","GBR",11.024,15.667,4.072,24.803,0,1614.511,0,0,NA,NA,"Europe & Central Asia","High income",7.06490255865771,0.600000023841858,1.46000003814697,43401.3105295842,82.9,79.2,56720,64128273
2013,"United States","USA",25.595,21.408,0.408,44.33,30877.618,18332.321,35410.113,999.577,0.5155764701,1.007485743,"North America","High income",16.1029578354008,0.670000016689301,1.87000000476837,53106.5367672165,81.2,76.4,618410,316059947
2013,"Vietnam","VNM",8.328,28.666,0.089,11.999,130.3,0,1170.322,7902.5,0.9065626536,1.0068898557,"East Asia & Pacific","Lower middle income",1.6928441923417,48.7799987792969,44.9900016784668,1886.69017002501,79.094,70.887,88520,90752593
2013,"World","WLD",6.472,12.577,1.675,13.344,114427.91,220662.8,189930.68,164926.84,NA,NA,"","",4.61022927939351,29.1384948754218,31.1062235598254,10783.6812360015,73.7822392107594,69.3031699406469,7880460,7169675197
2014,"","OECD",13.822,21.698,1.298,27.746,36744.636,76815.727,52929.842,4711.168,0.6601524057,1.0850842651,"","",NA,NA,NA,NA,NA,NA,NA,NA
2014,"","BRICS",4.086,16.588,1.653,10.355,52612.844,83124.949,73652.421,77446.753,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2014,"Argentina","ARG",40.956,8.026,1.22,36.692,19334.915,4957,4626,243.2,-3.870490825,0.6687754594,"Latin America & Caribbean","Upper middle income",4.21636063230176,0.159999996423721,0.819999992847443,12334.7982453893,79.281,72.46,114180,42669500
2014,"Australia","AUS",22.587,20.174,8.116,40.806,20.185,12383.673,59.558,69.664,0.16001252,1,"East Asia & Pacific","High income",15.7558761009156,1.83000004291534,3.61999988555908,62510.7911705641,84.4,80.3,135190,23475686
2014,"Brazil","BRA",26.041,12.312,0.547,39.739,32092.9,2448.8,15692.9,2372.9,0.4383659476,1.0021921071,"Latin America & Caribbean","Upper middle income",2.49936201612059,5.17999982833862,14.0200004577637,12112.5876683327,78.45,71.099,416350,202763744
2014,"Canada","CAN",19.177,16.093,0.921,31.163,2256.7,9553.5,1248.8,0,0.3466087826,1.04966638,"North America","High income",15.8541384273439,1.05999994277954,2.30999994277954,50955.9983232404,83.9,79.8,97120,35437435
2014,"Chile","CHL",17.602,18.019,0.476,32.024,0,263,125.2,22.4,0.3166216923,1.0012412367,"Latin America & Caribbean","High income",4.30148844789357,4.51999998092651,12.8199996948242,14670.98891427,82.191,76.669,13220,17758969
2014,"China","CHN",3.222,32.72,2.868,11.018,7097.57,24472,42977,30765.122,2.3674805763,1.144466213,"East Asia & Pacific","Upper middle income",7.25291914357129,25.8999996185303,32.3600006103516,7678.59948587722,77.972,73.517,1206210,1364270000
2014,"Colombia","COL",12.17,5.454,0.149,26.051,23.373,7.1,478.99,461.273,1.5772391755,1.1602314866,"Latin America & Caribbean","Upper middle income",1.69946558599221,6.96999979019165,22.9099998474121,8114.34392085159,79.164,73.45,70510,46967706
2014,"Egypt, Arab Rep.","EGY",9.179,0.005,1.259,11.944,14,1425,1039,657.193,NA,NA,"Middle East & North Africa","Lower middle income",2.39591700795628,43.2200012207031,23.4500007629395,3379.55798627058,73.36,68.974,55880,90424668
2014,"Ethiopia","ETH",2.738,0.02,0.919,0.371,38,1620,1995,46.8,NA,NA,"Sub-Saharan Africa","Low income",0.125695422925035,62.7599983215332,76.4899978637695,566.92640288853,66.399,62.73,95150,98094264
2014,"India","IND",0.348,0.211,0.488,2.085,10910,30470,9258,44111,-0.964815262,0.8265604646,"South Asia","Lower middle income",1.6493275187685,58.6699981689453,42.5400009155273,1573.88564183014,69.491,67.167,653670,1295600768
2014,"Indonesia","IDN",1.732,0.933,0.382,6.8,616,0,3787.367,13797,3.5984634751,1.3111410495,"East Asia & Pacific","Lower middle income",1.92079996715062,33.3699989318848,34.8400001525879,3491.63749125449,72.698,68.371,264090,255128076
2014,"Iran, Islamic Rep.","IRN",4.784,0,4.127,22.296,80,6119,234,539.091,NA,NA,"Middle East & North Africa","Lower middle income",7.88309478990649,21.8199996948242,17.2299995422363,5585.52560393247,76.645,74.435,139340,77465769
2014,"Israel","ISR",18.672,1.512,1.789,61.912,0,61.6,4.798,0,0.350662327,1.0992705841,"Middle East & North Africa","High income",7.87638302274913,0.589999973773956,1.57000005245209,37738.4160702766,84.1,80.3,10900,8215700
2014,"Japan","JPN",6.689,14.678,0.14,15.285,131.6,212.6,0,1575,0.9085100455,1.5878358219,"East Asia & Pacific","High income",9.58405355290864,3.29999995231628,3.98000001907349,38109.4121125573,86.83,80.5,22580,127276000
2014,"Kazakhstan","KAZ",18.378,6.147,8.162,14.175,119,11923,126,95.3,0.6582323661,0.9778719301,"Europe & Central Asia","Upper middle income",11.8710444673951,20.0799999237061,21.7999992370605,12807.2606866152,75.82,66.9,41450,17288285
2014,"Korea, Rep.","KOR",9.871,25.668,0.151,16.085,74.652,7.18,15.839,815.506,1.5726749673,1.6200656428,"East Asia & Pacific","High income",11.5475582343263,5.63000011444092,5.55000019073486,29249.5752209742,85,78.6,26170,50746659
2014,"Malaysia","MYS",5.387,5.913,1.039,46.304,0.003,0,9.707,679.239,NA,NA,"East Asia & Pacific","Upper middle income",7.75715861387129,8.03999996185303,15.3400001525879,11319.0619448482,77.48,73.317,45350,29866606
2014,"Mexico","MEX",8.911,11.733,0.548,27.798,205.629,706.611,7060.275,40.642,0.6554037595,1.0200348314,"Latin America & Caribbean","Upper middle income",3.80806346471111,3.76999998092651,19.7099990844727,10928.9160089988,77.86,71.943,131150,120355137
2014,"New Zealand","NZL",15.402,16.365,6.271,33.438,0,48,22,0,0.2772536666,1.0056273921,"East Asia & Pacific","High income",7.03863611203365,3.98000001907349,8.25,43366.5080478003,83.3,79.6,33670,4516500
2014,"Nigeria","NGA",1.511,1.117,1.916,0.981,719,70,4315,3095.9,NA,NA,"Sub-Saharan Africa","Lower middle income",0.658711745421674,27.25,45.8199996948242,3098.98579063938,53.506,51.865,121000,176404931
2014,"Norway","NOR",12.624,20.004,4.541,17.922,0,79.091,0,0,0.8637814943,1.8116087005,"Europe & Central Asia","High income",7.45148360050704,1.01999998092651,3.35999989509583,97019.1827527462,84.2,80.1,5160,5137232
2014,"Pakistan","PAK",6.228,0,2.187,4.785,7,9199.318,1142.462,2891,NA,NA,"South Asia","Lower middle income",0.786820565567462,73.1999969482422,33.7900009155273,1251.17571867949,67.323,65.468,136690,195305012
2014,"Paraguay","PRY",11.714,21.472,0.515,5.893,3270,600,950,121.6,NA,NA,"Latin America & Caribbean","Upper middle income",0.853091829047065,16.1100006103516,25.8700008392334,6118.31811031962,75.494,71.577,29860,6599524
2014,"Peru","PER",4.563,3.607,1.153,38.206,2.2,141,515,381.368,NA,NA,"Latin America & Caribbean","Upper middle income",1.75504643146319,26.8500003814697,29.0400009155273,6672.8773725884,78.161,72.944,30270,30090372
2014,"Philippines","PHL",3.07,14.04,0.494,11.522,1.3,0,2611.432,4704,3.5927918962,1.40853645,"East Asia & Pacific","Lower middle income",1.03876968838412,20.2000007629395,37.0999984741211,2959.64543521349,74.851,66.48,65770,100513137
2014,"Russian Federation","RUS",11.912,17.978,1.269,27.761,2012.374,25257.579,2676.521,196.731,0.6513224987,1.0575767946,"Europe & Central Asia","Upper middle income",11.1727417641705,5.15000009536743,8.22000026702881,14095.648742954,76.47,65.29,830220,143819667
2014,"Saudi Arabia","SAU",4.085,0.2,5.656,41.038,0,116.7,12,0,NA,NA,"Middle East & North Africa","High income",17.3631624405825,0.280000001192093,6,24464.2125570307,76.15,73.293,40680,30916603
2014,"South Africa","ZAF",12.585,3.365,3.273,34.106,500,476.57,3048,1,0.2838845193,1.0218488243,"Sub-Saharan Africa","Upper middle income",8.21315797849318,3.20000004768372,5.76000022888184,6433.40040236585,65.359,58.728,44600,54544184
2014,"Switzerland","CHE",14.192,24.333,1.334,15.537,1.5,83.138,15.713,0.09,1.0790910688,1.5649809112,"Europe & Central Asia","High income",4.85183819699684,2.71000003814697,4.32999992370605,89684.7075795936,85.4,81.1,4960,8188649
2014,"Thailand","THA",1.474,10.528,0.043,13.737,30,1,1132,10664.94,NA,NA,"East Asia & Pacific","Upper middle income",3.77943792893464,31.1499996185303,35.3499984741211,5951.88348654008,79.49,72.102,84430,68438748
2014,"Turkey","TUR",7.882,0,4.333,17.501,35,7919,659,108.6,2.2016684782,1.3000792761,"Europe & Central Asia","Upper middle income",4.41076337101344,32.7700004577637,15.9899997711182,12157.9904337823,79.209,73.075,47580,77229262
2014,"Ukraine","UKR",6.111,13.405,0.283,21.244,1730,6200,4627,10.2,-0.159189928,0.9377593526,"Europe & Central Asia","Lower middle income",5.24847999835661,12.960000038147,16.4599990844727,3104.64320609541,76.37,66.25,70370,45272155
